"","AddressNumber","StreetName","StreetNamePostType","Directional","Overall","Crack","Patch","Length","Width","Class","Pvmt","Fl...O","STREET_ID","DLO"
"442",100,"FITCH","ST","",4,3,1,969,30,"","6","F",12573253,"1989"
"443",100,"FLETCHER","AVE","",6,3,4,286,23,"","3","O",12571912,"1993"
"444",100,"FLORAL","PKWY","",6,3,5,325,22,"","3","O",12576579,""
"445",100,"FLORENCE","AVE","E",6,3,3,585,25,"","3","O",13012956,"2004"
"446",100,"FLORENCE","AVE","W",5,3,3,1055,26,"","3","O",12576599,""
"447",100,"FOBES","AVE","",4,2,3,693,28,"","3","O",12581040,"1989"
"448",100,"FOBES","AVE","",4,2,3,693,28,"","3","O",12581045,"1989"
"449",100,"FORD","AVE","",6,3,3,497,NA,"","3","O",12571962,""
"450",100,"FORD","AVE","",4,2,3,717,24,"","3","F",12571962,"1995"
"451",100,"FORDHAM","RD","",4,2,2,245,34,"","6","O",12580528,""
"452",100,"FORDLAND","AVE","",6,2,4,422,27,"","3","O",13012486,"1998"
"453",100,"FORDLAND","AVE","",6,2,4,422,27,"","3","O",12580564,"1998"
"454",100,"FOREST HILL","DR","",10,5,5,891,36,"","6","F",12581011,"2014"
"455",100,"FOREST HILL","DR","",10,5,5,891,36,"","6","F",13018673,"2014"
"456",100,"FOREST HILL","DR","",10,5,5,891,36,"","6","F",13018672,"2014"
"457",100,"FOREST","AVE","",6,3,3,864,28,"","3","O",12576827,""
"458",100,"FORMAN","AVE","",8,3,5,300,37,"","6","F",12578013,"2004"
"459",100,"FORMAN","AVE","",8,3,5,300,37,"","6","F",12578016,"2004"
"460",100,"FOUNTAIN","ST","",8,4,5,557,26,"","3","O",12578275,"2001"
"461",100,"FOURTH NORTH","ST","",4,3,3,487,34,"","3","O",12575530,"1993"
"462",100,"FOXBORO","RD","",6,3,4,535,30,"","3","O",12578990,"1996"
"463",100,"FRANKLIN","ST","N",6,3,3,390,45,"CO","6","F",12573894,""
"464",100,"FRANKLIN","ST","S",5,2,3,400,45,"","6","F",12573882,"2001"
"465",100,"FRANKLIN","ST","S",5,2,3,400,45,"","6","F",12573879,"2001"
"466",100,"FURMAN","ST","",7,4,4,1554,30,"","6","F",12577256,"2005"
"467",100,"GALE","AVE","",7,3,4,280,30,"","3","O",12578816,"2001"
"468",100,"GAME","RD","",5,2,4,672,27,"","6","O",12576915,""
"469",100,"GANNETT","AVE","",7,4,5,528,NA,"","6","O",12575536,""
"470",100,"GARFIELD","AVE","",6,4,2,352,27,"","6","F",12577324,"1998"
"471",100,"GARFIELD","PL","",7,3,5,211,27,"","6","F",12577300,"2005"
"472",100,"GARY","AVE","",6,3,4,389,27,"","3","O",12564389,""
"473",100,"GEBHARDT","AVE","",4,2,2,528,16,"","6","F",12575129,""
"474",100,"GEDDES","ST","N",8,4,5,501,56,"MA","6","F",12573468,"2011"
"475",100,"GEDDES","ST","S",8,4,5,414,56,"MA","6","F",12573467,"2011"
"476",100,"GENANT","DR","",4,2,2,372,21,"","6","F",12573965,""
"477",100,"GENESEE PARK","DR","",6,3,4,900,27,"","3","O",12578823,"1992"
"478",100,"GENESEE","ST","W",6,4,3,377,0,"","","",12573901,""
"479",100,"GEORGE","ST","",6,3,5,294,26,"","3","O",12580540,"2004"
"480",100,"GERE","AVE","",6,2,4,238,19,"","3","O",12574853,""
"481",100,"GERTRUDE","ST","",4,2,2,800,27,"","6","F",12578077,"2004"
"482",100,"GIFFORD","PKWY","",5,2,3,333,36,"","3","O",13011121,"2004"
"483",100,"GIFFORD","PKWY","",5,2,3,333,36,"","3","O",12579561,"2004"
"484",100,"GIFFORD","ST","",5,2,3,705,30,"","6","F",13020295,"1991"
"485",100,"GIFFORD","ST","",5,2,3,705,30,"","6","F",13002405,"1991"
"486",100,"GIFFORD","ST","",5,2,3,705,30,"","6","F",13020294,"1991"
"487",100,"GILBERT","AVE","",6,3,3,747,26,"","3","O",12580179,""
"488",100,"GILBERT","ST","",4,2,2,475,NA,"","3","O",12575559,""
"489",100,"GIMINSKI","DR","",6,3,3,581,30,"","3","O",12574995,"1999"
"490",100,"GIRARD","AVE","",3,2,3,237,26,"","3","O",12571949,""
"491",100,"GLAHN","AVE","",5,3,2,581,25,"","6","F",12572153,""
"492",100,"GLASS","TER","",6,3,5,158,24,"","6","F",12577304,"2005"
"493",100,"GLEN","AVE","E",7,3,4,393,25,"","3","O",12576631,"1993"
"494",100,"GLEN","AVE","W",5,3,4,714,24,"","3","O",12576629,""
"495",100,"GLENCOVE","RD","",5,3,5,372,29,"","3","O",12580938,"1993"
"496",100,"GLENWOOD","AVE","",6,4,2,600,27,"MA","6","F",13012963,"2005"
"497",100,"GLENWOOD","AVE","",6,4,2,600,27,"MA","6","F",12572018,"2005"
"498",100,"GLENWOOD","AVE","",6,4,2,600,27,"MA","6","F",13002179,"2005"
"499",100,"GLENWOOD","AVE","",6,4,2,600,27,"MA","6","F",13020756,"2005"
"500",100,"GLENWOOD","AVE","",6,4,2,600,27,"MA","6","F",12572019,"2005"
"501",100,"GOODRICH","AVE","",6,3,4,846,25,"","3","O",12576993,"1989"
"502",100,"GORDON","AVE","",4,2,3,372,27,"","6","F",12572977,"1989"
"503",100,"GORLAND","AVE","",9,5,5,760,25,"","3","O",12578873,"2010"
"504",100,"GRACE","ST","",5,4,2,884,34,"","6","F",12573289,"2000"
"505",100,"GRAND","AVE","",5,3,4,1155,27,"MA","6","F",12573099,"2001"
"506",100,"GRANGER","ST","",5,2,5,352,18,"","6","F",12573666,"1998"
"507",100,"GRANGER","ST","",5,2,5,352,18,"","6","F",12573667,"1998"
"508",100,"GRANT","AVE","",6,3,4,384,31,"","3","O",12572973,"1994"
"509",100,"GRANT","BLVD","",3,2,2,1467,35,"MA","6","F",12581006,"2002"
"510",100,"GRANT","BLVD","",3,2,2,1467,35,"MA","6","F",13001229,"2002"
"511",100,"GRANT","BLVD","",3,2,2,1467,35,"MA","6","F",13006126,"2002"
"512",100,"GRANT","BLVD","",3,2,2,1467,35,"MA","6","F",13006127,"2002"
"513",100,"GRANT","BLVD","",3,2,2,1467,35,"MA","6","F",12581012,"2002"
"514",100,"GRANT","BLVD","",3,2,2,1467,35,"MA","6","F",13006125,"2002"
"515",100,"GRASSMAN","AVE","",7,4,4,317,11,"","3","O",12580181,"1998"
"516",100,"GRAY","AVE","",7,3,5,726,27,"","6","F",12580511,"2006"
"517",100,"GREEN","ST","",5,3,2,575,30,"","6","F",12578064,"2002"
"518",100,"GREENLAND","DR","",4,2,3,950,32,"","3","F",12580292,""
"519",100,"GREENWOOD","PL","",5,3,4,660,25,"","6","F",12578165,"2000"
"520",100,"GRIFFIN","ST","",6,3,3,528,27,"","3","O",12571959,"1995"
"521",100,"GRIFFITHS","ST","",4,3,2,268,27,"","6","F",12580201,""
"522",100,"GRIFFITHS","ST","",4,3,2,268,27,"","6","F",12580199,""
"523",100,"GROVE","ST","",7,3,3,350,24,"","3","O",12571941,""
"524",100,"GRUMBACH","AVE","",6,3,3,367,27,"","6","F",12580126,"2001"
"525",100,"GUILFORD","RD","",4,2,4,900,29,"","3","O",12578661,"1997"
"526",100,"HAFFENDEN","RD","",8,4,5,336,27,"","3","O",12577524,""
"527",100,"HALL","AVE","",6,3,3,1514,24,"","3","O",12576722,"1999"
"528",100,"HAMPSHIRE","RD","",6,3,4,804,21,"","6","F",13010282,"1999"
"529",100,"HAMPSHIRE","RD","",6,3,4,804,21,"","6","F",12580457,"1999"
"530",100,"HAMPTON","RD","",6,4,2,700,27,"","6","F",12580416,"2000"
"531",100,"HANCOCK","DR","",4,2,3,1110,32,"","3","O",13013126,""
"532",100,"HANCOCK","DR","",4,2,3,1110,32,"","3","O",12571835,""
"533",100,"HANCOCK","DR","",4,2,3,1110,32,"","3","O",12572901,""
"534",100,"HANCOCK","DR","",8,4,4,1816,32,"","3","O",13013126,"2005"
"535",100,"HANCOCK","DR","",8,4,4,1816,32,"","3","O",12571835,"2005"
"536",100,"HANCOCK","DR","",8,4,4,1816,32,"","3","O",12572901,"2005"
"537",100,"HARBOR","ST","",4,2,3,634,40,"","6","F",12572882,"1999"
"538",100,"HARDING","PL","",6,3,3,975,26,"","3","O",12576524,""
"539",100,"HARDING","ST","",8,4,3,660,27,"","6","F",12580674,"2002"
"540",100,"HARFORD","RD","",4,3,1,489,NA,"","3","O",12580666,""
"541",100,"HAROLD","ST","",4,2,2,898,30,"","6","F",12580622,""
"542",100,"HAROLD","ST","",4,2,2,898,30,"","6","F",12580625,""
"543",100,"HARRINGTON","RD","",2,1,3,1214,27,"","4","F",12578658,"1996"
"544",100,"HARRINGTON","RD","",2,1,3,1214,27,"","4","F",13013256,"1996"
"545",100,"HARRINGTON","RD","",2,1,3,1214,27,"","4","F",12578654,"1996"
"546",100,"HARRISON","PL","",6,3,3,591,28,"","6","F",12577651,"1992"
"547",100,"HARRISON","ST","",9,5,5,300,46,"","3","F",12577652,"2014"
"548",100,"HARTLEY","ST","",6,3,3,317,28,"","6","F",12580241,"2001"
"549",100,"HARTSON","ST","",4,2,2,865,27,"","3","F",12573060,"2002"
"550",100,"HARVARD","PL","",5,3,3,400,27,"","6","F",12578686,"2001"
"551",100,"HARWOOD","AVE","",4,3,1,948,25,"","3","O",12578877,"1992"
"552",100,"HASBROUCK","ST","",5,2,4,845,22,"","3","O",12581195,"2002"
"553",100,"HASTINGS","PL","",4,2,1,1086,25,"","6","F",12580997,"1989"
"554",100,"HATCH","ST","",6,3,3,387,25,"","3","O",12572138,"1994"
"555",100,"HATCH","ST","",6,3,3,387,25,"","3","O",12572149,"1994"
"556",100,"HATHERLY","RD","",4,2,4,837,27,"","4","F",12578574,"1999"
"557",100,"HATHERLY","RD","",4,2,4,837,27,"","4","F",13013254,"1999"
"558",100,"HAWLEY","AVE","",7,4,4,515,32,"","6","F",12577971,"2004"
"559",100,"HAWTHORNE","ST","",6,3,4,310,24,"","6","F",12578183,"2003"
"560",100,"HAYDEN","AVE","",6,3,3,660,25,"","3","O",12572759,""
"561",100,"HAYES","TER","",6,3,5,420,24,"","3","O",12564404,"1995"
"562",100,"HAZELHURST","AVE","",6,2,4,618,27,"","3","O",12581042,"1992"
"563",100,"HEADSON","DR","",3,3,1,1267,30,"","6","F",13010396,"1984"
"564",100,"HEADSON","DR","",3,3,1,1267,30,"","6","F",12579666,"1984"
"565",100,"HEADSON","DR","",3,3,1,1267,30,"","6","F",13010394,"1984"
"566",100,"HEADSON","DR","",3,3,1,1267,30,"","6","F",13010397,"1984"
"567",100,"HEADSON","DR","",3,3,1,1267,30,"","6","F",13010395,"1984"
"568",100,"HELEN","ST","",5,2,3,387,27,"","6","F",12580348,"2002"
"569",100,"HENDERSON","ST","",8,3,5,264,20,"","6","F",12578278,"1998"
"570",100,"HENRY","ST","",8,4,5,639,27,"","6","F",12577440,"1993"
"571",100,"HERALD","PL","",7,4,3,350,40,"","6","F",12573904,"2006"
"572",100,"HERBERT","ST","",6,3,4,297,31,"","3","O",12580146,"2002"
"573",100,"HERBST","AVE","",6,3,4,276,26,"","3","O",12580371,""
"574",100,"HERBST","AVE","",6,3,4,276,26,"","3","O",12580372,""
"575",100,"HERKIMER","ST","",5,3,3,345,29,"","3","O",12572851,""
"576",100,"HERRIMAN","ST","",8,4,4,372,28,"","3","O",12573041,""
"577",100,"HERTFORD","ST","",8,4,5,528,29,"","3","O",12577525,"2006"
"578",100,"HERTFORD","ST","",8,4,5,528,29,"","3","O",12577513,"2006"
"579",100,"HERZ","ST","",8,4,5,528,NA,"","3","O",12580644,"2005"
"580",100,"HIAWATHA","BLVD","E",3,2,2,540,47,"MA","6","F",12575233,""
"581",100,"HIAWATHA","BLVD","W",5,3,3,1650,59,"MA","6","F",12575227,""
"582",100,"HIER","AVE","",5,3,3,367,27,"","6","F",12580114,"2001"
"583",100,"HIGH","ST","",6,3,4,370,29,"","3","O",12580212,"2001"
"584",100,"HIGHLAND","AVE","",5,3,2,642,33,"","6","F",12580092,"1991"
"585",100,"HIGHLAND","PL","",7,4,5,264,18,"","3","O",12580082,""
"586",100,"HIGHLAND","ST","",4,2,3,324,32,"","6","F",12580090,"1985"
"587",100,"HIGHRIDGE","DR","",5,3,5,739,21,"","3","O",12572267,""
"588",100,"HIGHRIDGE","PL","",4,2,4,150,30,"","3","O",13002123,"2002"
"589",100,"HILLCREST","RD","",5,2,4,464,24,"","3","O",12578531,""
"590",100,"HILLSBORO","PKWY","",5,3,4,670,NA,"","3","O",12578897,""
"591",100,"HILLSBORO","PKWY","",5,3,4,670,NA,"","3","O",12578901,""
"592",100,"HILLSBORO","PKWY","",6,3,4,843,42,"","3","O",12578897,""
"593",100,"HILLSBORO","PKWY","",6,3,4,843,42,"","3","O",12578901,""
"594",100,"HILLSDALE","AVE","",4,3,3,895,27,"","3","O",12581068,""
"595",100,"HILLSIDE","ST","",6,3,3,324,27,"","3","O",12580626,"1989"
"596",100,"HILLTOP","RD","",4,4,1,370,24,"","3","O",12572279,"2002"
"597",100,"HILLVIEW","AVE","",3,2,3,280,27,"","6","F",12572070,"1991"
"598",100,"HILTON","RD","",6,3,4,372,27,"","3","O",12564378,""
"599",100,"HIXSON","AVE","",4,2,2,495,27,"","6","F",12580432,"1998"
"600",100,"HOBART","AVE","",5,2,1,820,22,"","3","O",12576764,"2000"
"601",100,"HOEFLER","ST","",6,3,3,774,NA,"","3","O",12573028,"1994"
"602",100,"HOEFLER","ST","",6,3,3,774,NA,"","3","O",13020702,"1994"
"603",100,"HOLDEN","ST","",8,4,5,1003,22,"","3","O",12573025,""
"604",100,"HOLDEN","ST","",8,4,5,1003,22,"","3","O",13020700,""
"605",100,"HOLDEN","ST","",8,4,5,1003,22,"","3","O",13020701,""
"606",100,"HOLLAND","ST","",8,4,5,636,25,"","6","F",12573303,"2011"
"607",100,"HOMECROFT","RD","",8,4,5,872,28,"","3","O",12581227,"1993"
"608",100,"HOOD","AVE","",5,2,3,880,27,"","6","F",12580617,""
"609",100,"HOPE","AVE","",7,3,4,807,26,"","3","O",12576816,"1990"
"610",100,"HOPPER","RD","",5,3,3,1584,30,"","3","O",12571720,"1990"
"611",100,"HOUSTON","AVE","",6,3,3,1415,NA,"","3","O",12578528,""
"612",100,"HOVEY","ST","",5,3,2,714,20,"","3","O",12573234,"1990"
"613",100,"HUBBELL","AVE","",2,2,2,561,33,"","3","F",12572989,""
"614",100,"HUDSON","ST","",8,4,4,954,28,"","3","F",12573309,"2005"
"615",100,"HUGHES","PL","N",6,3,4,528,24,"","3","O",12577497,"1994"
"616",100,"HUNT","AVE","",5,3,2,447,22,"","3","O",12572148,""
"617",100,"HUNT","AVE","",5,3,2,447,22,"","3","O",12572141,""
"618",100,"HUNTER","AVE","",6,3,5,528,29,"","6","O",12573578,"2000"
"619",100,"HUNTER","AVE","",6,3,5,528,29,"","6","O",12573579,"2000"
"620",100,"HUNTINGTON","RD","",6,3,3,432,27,"","3","O",12572293,"2002"
"621",100,"HUNTLEY","ST","",6,3,3,450,25,"","3","O",12580632,"1993"
"622",100,"HURLBURT","RD","",4,2,2,270,27,"","6","F",13013257,""
"623",100,"HURLBURT","RD","",4,2,2,270,27,"","6","F",12578856,""
"624",100,"HURON","ST","",8,4,5,686,28,"","3","F",12573227,"2007"
"625",100,"HUTCHINSON","AVE","",6,3,3,557,28,"","6","O",12571917,"1991"
"626",100,"IDA","AVE","",7,4,3,147,23,"","3","O",12564362,""
"627",100,"INTREPID","LN","",7,3,4,788,26,"","3","O",13002098,""
"628",100,"INVERNESS","PL","",7,3,5,75,27,"","3","O",13006926,"2002"
"629",100,"ISABELLA","ST","",8,3,5,377,27,"","6","F",12575169,"2007"
"630",100,"JACLYN","DR","",7,3,4,736,25,"","3","O",13002109,""
"631",100,"JAMES","ST","",6,3,3,324,54,"PA","6","F",12577844,""
"632",100,"JAMESVILLE","AVE","",5,3,4,400,18,"","3","O",12577500,"1994"
"633",100,"JANET","DR","",3,1,3,500,32,"","3","O",12578533,"2000"
"634",100,"JASPER","PL","",3,2,2,415,14,"","6","F",12580102,"1996"
"635",100,"JASPER","ST","",6,2,3,1320,25,"","6","F",12580118,"1998"
"636",100,"JEROME","ST","",7,3,5,300,27,"","3","O",12578475,""
"637",100,"JOHN","ST","",7,4,3,1210,34,"","6","F",12580042,"2006"
"638",100,"JOHN","ST","",7,4,3,1210,34,"","6","F",12580062,"2006"
"639",100,"JOSEPHINE","ST","",5,3,4,686,33,"","3","O",12580032,"1993"
"640",100,"JUDSON","ST","",8,3,5,446,25,"","6","F",12577634,"2002"
"641",100,"JULIAN","PL","",3,2,1,360,0,"","3","PRI",13012112,""
"642",100,"JULIAN","PL","",3,2,1,360,0,"","3","PRI",13028190,""
"643",100,"JULIAN","PL","",3,2,1,360,0,"","3","PRI",12577146,""
"644",100,"JULIAN","PL","",3,2,1,360,0,"","3","PRI",12577142,""
"645",100,"JUNEWAY","RD","",7,3,5,792,20,"","3","O",12572272,"2003"
"646",100,"JUNEWAY","RD","",7,3,5,792,20,"","3","O",12572275,"2003"
"647",100,"KANDACE","ST","",6,3,4,313,24,"","3","O",12572993,""
"648",100,"KANE","RD","",2,2,1,264,24,"","3","O",12574852,""
"649",100,"KAPPESSER","ST","",8,5,3,686,27,"","6","F",12580218,"2009"
"650",100,"KEEN","PL","",6,3,3,634,32,"","3","O",12571964,""
"651",100,"KELLOGG","ST","",9,5,5,625,25,"","6","F",12573304,"2013"
"652",100,"KELLOGG","ST","",9,5,5,625,25,"","6","F",12573301,"2013"
"653",100,"KENMORE","AVE","",6,3,3,1162,30,"","6","O",12576726,""
"654",100,"KENNEDY","ST","E",4,3,2,519,32,"","6","F",12577263,""
"655",100,"KENNEDY","ST","W",4,2,1,616,30,"","6","F",12577255,"1996"
"656",100,"KENSINGTON","PL","",5,3,2,453,28,"","6","F",12577551,""
"657",100,"KENSINGTON","RD","",7,3,4,234,24,"","3","O",12577539,"2001"
"658",100,"KENWICK","DR","",6,3,5,861,25,"","3","O",12580479,"1989"
"659",100,"KENWOOD","AVE","",4,3,2,858,25,"","3","O",12580583,"1989"
"660",100,"KIDD","AVE","",6,3,5,662,20,"","3","O",12578785,"1996"
"661",100,"KILLIAN","DR","",6,3,4,443,27,"","3","O",12578662,"1997"
"662",100,"KILLIAN","DR","",6,3,4,443,27,"","3","O",12578668,"1997"
"663",100,"KIMBER","AVE","",6,4,3,499,22,"","3","O",12571748,""
"664",100,"KIMBER","RD","",7,3,5,1260,29,"MA","3","O",12578673,"2004"
"665",100,"KIMBER","RD","",7,3,5,1260,29,"MA","3","O",13028219,"2004"
"666",100,"KINCAID","AVE","",5,3,2,317,0,"","3","O",12574833,"1990"
